gid,provincia,nombre,sector,ndomicilio,localidad,departamento,ubicacion,x,y
60261,Entre Ríos,BDIER. GENERAL J.J.DE URQUIZA 9,Estatal,PTE. NICOLAS AVELLANEDA,ALDEA BRASILERA,DIAMANTE,GPS,"-60,58680777","-31,89069271"
60264,Entre Ríos,JUAN BAUTISTA ALBERDI 12,Estatal,BERNARDO BLANC S/N SANTA TERESITA,EL COLORADO,COLON,GPS,"-58,19504419","-32,18559833"
60267,Catamarca,ESCUELA Nº 602 HOGAR FRAY MAMERTO ESQUIU,Estatal,AVENIDA DOCENTES ARGENTINOS S/N  SAN ROQUE ICAÑO,ICAÑO,LA PAZ,GPS,"-65,31676376","-28,89293002"
60271,Chubut,ISABEL K. DE STAUDT,Estatal,Costa del Chubut- Margen derecho del rio a 18 Km. de Gauljaina,COSTA DE CHUBUT,CUSHAMEN,GPS,"-70,45","-42,6"
60272,Chubut,WOLF SCHCOLNIK,Estatal,Doctor Benito Fernández  Matadero,GUALJAINA,CUSHAMEN,GPS,"-70,54","-42,71"
60274,Chubut,MAESTRO MANUEL A. REYES AYLLÁN,Estatal,Sarmiento 767 Centro Alto Río Mayo,ALTO RIO MAYO,RIO SENGUER,GPS,"-70,26","-45,68"
60276,Chubut,MIGUEL ÑANCUCHE NAHUELQUIR,Estatal,Colonia Pastoril,EL MAITEN,CUSHAMEN,GPS,"-70,88","-42,1"
60277,Chubut,MAESTRA MURIEL INÉS RIVAS DE ACEVEDO,Estatal,Avda. San Martín,RIO PICO,TEHUELCHES,GPS,"-71,36","-44,17"
60278,Chaco,E.E.P. Nº  887-CORONEL RAMON LORENZO FALCON,Estatal,PJE.EL AIBAL,EL AIBAL,GENERAL GUEMES,GPS,"-62,27138918","-25,05141596"
60279,Chaco,E.E.P. Nº  212,Estatal,SAN MARTIN   NAPALPI,NAPALPI,25 DE MAYO,GPS,"-60,1329112","-26,9024581"
60280,Santiago del Estero,ANEXO ESCUELA Nº791 HUMBERTO GEREZ,Estatal,MINGUECHO   MINGUECHO,MINGUECHO,OJO DE AGUA,GPS,"-63,84371795","-29,43577116"
60281,Entre Ríos,MAESTRO DE CAMPO 101,Estatal,COLONIA LEVEN,DISTRITO MOSCAS,URUGUAY,GPS,"-58,86481139","-32,09814448"
60282,Entre Ríos,LA CAUTIVA 67,Estatal,DISTRITO ALCARAZ SEGUNDO SUD,ALCARAZ SEGUNDO,LA PAZ,GPS,"-59,871206","-31,362838"
60283,Entre Ríos,2 DE ABRIL 182,Estatal,EL PALENQUE,EL PALENQUE,PARANA,GPS,"-60,16946485","-31,65527556"
60284,Entre Ríos,VICTORIA DE MAIPU 137,Estatal,ALDEA SANTA ROSA,ALDEA SANTA ROSA,PARANA,GPS,"-60,24140832","-32,01559816"
60285,Entre Ríos,JOSE HERNANDEZ 89,Estatal,ANTONIO TOMAS SUD,ANTONIO TOMAS,PARANA,GPS,"-59,99043955","-31,46683856"
60286,Entre Ríos,JUAN BAUTISTA ALBERDI 35,Estatal,ESTACION DURAZNO,DURAZNO,TALA,GPS,"-59,2810003","-31,98454161"
60287,Entre Ríos,MALVINAS ARGENTINAS 41,Estatal,COLONIA LA GLORIA,COLONIA LA GLORIA,FEDERACION,GPS,"-58,09292394","-31,0659142"
60288,Entre Ríos,LEOPOLDO LUGONES 26,Estatal,PARAJE YACARE,TACUARAS,LA PAZ,GPS,"-59,4973316","-30,47417228"
60289,Entre Ríos,JOSE MANUEL ESTRADA 71,Estatal,CAMPO GARCIA - ALGARROBITOS SEGUNDA,CAMPO GARCIA,NOGOYA,GPS,"-60,22084801","-32,06990468"
60290,Entre Ríos,JUAN PASCUAL PRINGLES 56,Estatal,RUTA PROVINCIAL 20,LUCAS SUD,VILLAGUAY,GPS,"-59,04082063","-31,6678143"
60292,Entre Ríos,INFANTERIA DE MARINA 113,Estatal,AV. 20 DE JUNIO Y FCO. FIOROTTO   PUEBLO GENERAL BELGRANO,PUEBLO GENERAL BELGRANO,GUALEGUAYCHU,GPS,"-58,47568405","-33,01669529"
60293,San Luis,CENTRO EDUCATIVO N° 7 GEÓLOGO ROMÁN GUIÑAZÚ,Estatal,LIBERTADOR GENERAL SAN MARTIN S/N  La Calera,LA CALERA,BELGRANO,GPS,"-66,84438196","-32,87693333"
60294,San Luis,CENTRO EDUCATIVO Nº 25 JUSTO JOSE DE URQUIZA,Estatal,AV. GRAL. SAN MARTIN S/N,NOGOLI,BELGRANO,GPS,"-66,32530101","-32,91622153"
60295,San Luis,ESC. N° 137 MINISTRO JOSE MARIA OJEDA,Estatal,RUTA Nº147 KM 923   HUALTARAN (SIERRA DE LAS QUIJADAS),HUALTARAN,BELGRANO,GPS,"-66,96050979","-32,46760812"
60296,San Luis,ESCUELA DE JORNADA COMPLETA Nº 442 DR. ADOLFO RODRIGUEZ SAA,Estatal,LA VERTIENTE,LA VERTIENTE,LIBERTADOR GRL SAN MARTIN,GPS,"-65,75461116","-32,79676168"
60297,San Luis,ESC. N° 158 JOSE MANUEL ESTRADA,Estatal,EX RUTA PROVINCIAL N° 23,OJO DEL RIO,JUNIN,GPS,"-65,20010896","-32,43187892"
60298,Chaco,E.E.P. Nº  770-GOB.JULIO DE VEDIA,Estatal,LOTE 2-COL.JOSE MARMOL,COLONIA JUAN JOSE MARMOL,INDEPENDENCIA,GPS,"-60,73740227","-27,0619606"
60300,Corrientes,ESCUELA Nº 764 DIEGO FERREYRA,Estatal,PUENTE BATEL,PUENTE BATEL,LAVALLE,GPS,"-58,79185697","-29,02658529"
60301,Corrientes,ESCUELA Nº 425 SAMUEL VALENTIN MEZA,Estatal,YATAYTI CALLE,YATAYTI CALLE,LAVALLE,GPS,"-58,90973283","-29,02959063"
60302,Salta,Escuela Nº 4323 POZO EL SAUCE EX N°511,Estatal,PARAJE POZO EL SAUCE   RIVADAVIA BANDA NORTE,POZO DEL SAUCE,RIVADAVIA,GPS,"-63,06120535","-23,66172727"
60303,Chaco,E.E.P. Nº 517 PRESBITERO PEDRO ORTIZ DE ZARATE,Estatal,PJE.LAS FLORES,LAS FLORES,GENERAL GUEMES,GPS,"-61,23281417","-24,65629085"
60304,Corrientes,ESCUELA Nº 138 LUIS VERNET,Estatal,RUTA PROVINCIAL N° 80,CERNA,SAN ROQUE,GPS,"-58,86777727","-28,87164064"
60305,Entre Ríos,DR. BERNARDO HOUSSAY 16,Estatal,RUTA PPROV.20   DISTRITO FRANCISCO RAMIREZ-PARAJE ARROYO LAS TUNAS,EL GATO,FEDERAL,GPS,"-58,76970684","-30,80899515"
60306,Chaco,E.E.P. Nº   98 -HEROES CHAQUEÑOS DE MALVINAS-,Estatal,PJE.LAGUNA PATOS,LAGUNA PATO,BERMEJO,GPS,"-58,8493598","-27,05163607"
60307,Entre Ríos,ERNESTO BAVIO 12,Estatal,RUTA PROVINCIAL 15   A 700 M. RP Nª19 SAUCE SUD,SAUCE SUD,TALA,GPS,"-59,20422116","-32,60697142"
60308,Córdoba,MARTIN GUEMES,Estatal,CALLE PUBLICA S/Nº  POZO DEL ÑATO,POZO DEL ÑATO,CRUZ DEL EJE,GPS,"-65,21951724","-30,35492189"
60310,Chaco,E.E.P. Nº  599,Estatal,PJE.EL 45,EL 45,MAIPU,GPS,"-60,41546961","-26,40414652"
60315,Corrientes,ESCUELA Nº 832 DR. FERNANDO IRASTORZA,Estatal,ESTACION LIBERTAD RUTA 125,ESTACION LIBERTAD,MONTE CASEROS,GPS,"-57,86065914","-30,01174378"
60316,Corrientes,ESCUELA PRIMARIA Nº 914,Estatal,RUTA Nº 10   SAN JUANCITO,SAN JUANCITO,EMPEDRADO,GPS,"-58,68568032","-27,86544616"
60317,Corrientes,ESCUELA Nº 99 GRAL.JOSE DE SAN MARTIN,Estatal,RUTA PROVINCIAL Nº 13   PAGO DE LOS DESEOS,PAGO DE LOS DESEOS,SALADAS,GPS,"-58,44041125","-28,1984264"
60318,Chubut,RIFLEROS DEL CHUBUT,Estatal,Cerro Cóndor- A 58 Km.a Paso de Indios por Ruta Provincial Nº12,CERRO CONDOR,PASO DE INDIOS,GPS,"-69,16","-43,41"
60321,Córdoba,ESCUELA REPUBLICA DE PANAMA,Estatal,MARIANO MANSILLA 1025 COLINAS DEL CERRO,CORDOBA,CAPITAL,APROXIMADA,"-64,24812339","-31,37918888"
60323,Córdoba,ESCUELA GENERAL ENRIQUE MOSCONI,Estatal,FELIX ROBIN FERREYRA 2324 ALTO ALBERDI Av. Santa Ana,CORDOBA,CAPITAL,APROXIMADA,"-64,21587337","-31,41489553"
60330,Chubut,MARTIN MIGUEL DE GÜEMES,Estatal,Carreleufú,CARRENLEUFU,LANGUIÑEO,GPS,"-71,7","-43,58"
60331,Corrientes,ESCUELA PRIMARIA Nº 295,Estatal,PARAJE SAN ANTONIO- 5TA. SECCION,SAN ANTONIO,GOYA,GPS,"-59,4568672","-29,6085849"
60332,Santiago del Estero,ESCUELA Nº650,Estatal,EL BORDO   EL BORDO,EL BORDO,PELLEGRINI,GPS,"-63,95713246","-25,77176898"
60333,Entre Ríos,GENERAL CRISPIN VELAZQUEZ 79,Estatal,EL MALAGUEÑO - CASILLA CORREO 19,EL MALAGUEÑO,VILLAGUAY,APROXIMADA,"-59,4624111","-31,69801131"
60352,Catamarca,ESCUELA N° 258,Estatal,BANDA DE LUCERO,BANDA DE LUCERO,TINOGASTA,GPS,"-67,46714915","-28,17669964"
60353,Catamarca,ESCUELA Nº 704 LIBERTADOR GRAL. SAN MARTÍN,Estatal,CONSTITUCIÓN 58,TINOGASTA,TINOGASTA,APROXIMADA,"-67,56180898","-28,05663212"
60357,Córdoba,DOCTOR TOMAS GARZON,Estatal,CALLE PUBLICA S/Nº  CAPILLA GARZON (P/OLIVA),CAPILLA GARZON,TERCERO ARRIBA,GPS,"-63,73585941","-32,08147638"
60358,Córdoba,LEOPOLDO DIAZ,Estatal,CALLE PUBLICA S/Nº  LA ESTANCIA,LA ESTANCIA,RIO SECO,GPS,"-63,85774165","-29,9135024"
60359,Córdoba,ESCUELA DR. ENRIQUE CARROZI,Estatal,CALLE PUBLICA S/N°   CAMPO LEOFU II P/LA CAUTIVA Y VICUÑA MACKENNA,CAMPO LEOFU,RIO CUARTO,GPS,"-64,11406462","-33,87499313"
60361,Córdoba,ESCUELA CONSTANCIO C. VIGIL,Estatal,CALLE PUBLICA S/Nº  COLONIAS UNIDAS P/DEVOTO,COLONIA UNIDAD,SAN JUSTO,GPS,"-62,25956471","-31,48558841"
60365,Córdoba,25 DE MAYO,Estatal,CALLE PUBLICA S/Nº  SAN LUIS,SAN LUIS,RIO SECO,GPS,"-63,43664581","-29,83795513"
60367,Córdoba,ESCUELA LISANDRO DE LA TORRE,Estatal,CALLE PUBLICA S/Nº  COLONIA DOS HERMANOS,COLONIA DOS HERMANOS,SAN JUSTO,GPS,"-62,03233487","-30,62588512"
60370,Córdoba,ESCUELA GRAL JOSE MARIA PAZ,Estatal,CALLE PUBLICA S/Nº  CAMINO PROVINCIAL A TOSNO - SANTA ANA P/PASO VIEJO,SANTA ANA,CRUZ DEL EJE,GPS,"-65,1915562","-30,79732098"
60371,Córdoba,DOMINGO FAUSTINO SARMIENTO,Estatal,CALLE PUBLICA   COLONIA SANTA PAULA-CARNERILLO,COLONIA SANTA PAULA,JUAREZ CELMAN,GPS,"-63,90165096","-32,93846532"
60372,Córdoba,SARA AMELIA VILLAREAL,Estatal,CALLE PUBLICA S/Nº  SAN ANTONIO P/CANDELARIA,SAN ANTONIO,RIO SECO,GPS,"-63,39076668","-29,75729439"
60374,Córdoba,GENERAL MANUEL BELGRANO,Estatal,CALLE PUBLICA S/Nº  EL SAUCE P/CIENAGA DEL CORO,EL SAUCE,MINAS,GPS,"-65,27033689","-31,10754995"
60375,Córdoba,MIGUEL DE AZCUENAGA,Estatal,CALLE PUBLICA S/Nº  RUMIYACO,RUMI YACO,MINAS,GPS,"-65,26631382","-30,90506339"
60376,Córdoba,DR. ERNESTO MOLINARI ROMERO,Estatal,CALLE PUBLICA S/Nº  EL BARRILITO,EL BARRIALITO,CRUZ DEL EJE,GPS,"-65,17168916","-30,85124517"
60377,Córdoba,ESCUELA MARIA EVA DUARTE,Estatal,CALLE PUBLICA S/Nº  LOS TAJAMARES P/ SAN JOSE DE LA DORMIDA,LOS TAJAMARES,TULUMBA,GPS,"-63,43826791","-30,35283915"
60379,Córdoba,ESCUELA CNEL. ARTURO HORACIO CARPANI COSTA,Estatal,MAESTRO PIÑA 279 CENTRO SEBASTIAN ELCANO,SEBASTIAN ELCANO,RIO SECO,GPS,"-63,59256472","-30,15982388"
60380,Córdoba,MARIANO MORENO,Estatal,CALLE PUBLICA S/Nº  EL GUANACO,EL GUANACO,RIO SECO,GPS,"-63,33326979","-29,95477877"
60381,Córdoba,FLORENCIO HECTOR FRIAS,Estatal,CALLE PUBLICA S/Nº  AGUA DE LAS PIEDRAS,AGUA DE LAS PIEDRAS,TOTORAL,GPS,"-64,21185018","-30,81785967"
60385,Córdoba,ESCUELA MONSEÑOR LUIS ROSENDO LEAL,Estatal,CALLE PUBLICA S/Nº  TOSNO P/CIENAGA DEL CORO,TOSNO,MINAS,GPS,"-65,31562279","-30,95006172"
60389,Córdoba,ESCUELA JOSE FIGUEROA ALCORTA,Estatal,CALLE PUBLICA S/Nº  NINALQUIN,NINALQUIN,MINAS,GPS,"-65,17998485","-31,17854877"
60392,Córdoba,HERMINIA BRUMANA DE SOLARI,Estatal,CALLE PUBLICA S/Nº  LA REDUCCIÓN P/SAN VICENTE,LA REDUCCION,SAN ALBERTO,GPS,"-65,57837582","-31,83056612"
60393,Córdoba,ESCUELA SEMANA DE MAYO,Estatal,ADALGISA 427  COLAZO,COLAZO,RIO SEGUNDO,GPS,"-63,38192114","-31,96407796"
60394,Córdoba,ESCUELA MARIA LUISA PELLEGRINI GOMEZ DE BALLESTEROS BARROS,Estatal,CALLE PUBLICA S/Nº  BANDA SUD P/ALMAFUERTE,BANDA SUD,TERCERO ARRIBA,GPS,"-64,25143209","-32,25289151"
60396,Córdoba,ESCUELA 24 DE SETIEMBRE,Estatal,8 DE DICIEMBRE   CAPILLA DE SITON,CAPILLA DE SITON,TOTORAL,GPS,"-63,65239882","-30,57418589"
60397,Córdoba,ESCUELA MANUEL BELGRANO,Estatal,9 DE JULIO   SAN PEDRO NORTE,SAN PEDRO NORTE,TULUMBA,GPS,"-64,15403181","-30,09199943"
60399,Córdoba,JOSE MARMOL,Estatal,CALLE PUBLICA S/Nº  SAGRADA FAMILIA,SAGRADA FAMILIA,POCHO,GPS,"-65,0209096","-31,35997088"
60400,Córdoba,SANTIAGO DERQUI,Estatal,CALLE PUBLICA S/Nº  CAMPO MAYOL P/HUANCHILLA,CAMPO MAYOL,JUAREZ CELMAN,GPS,"-63,58941925","-33,75246598"
60405,Santa Fe,C.E.R. NRO 543 MANUEL BELGRANO,Estatal,PARAJE LOS PONCHOS-EX ESC.NRO899,HERSILIA,SAN CRISTOBAL,GPS,"-61,9865399","-30,0594227"
60406,Catamarca,ESCUELA N° 394,Estatal,EL PAJONAL,EL PAJONAL,POMAN,GPS,"-66,29679528","-28,37189603"
60410,Entre Ríos,COSTERITA 55,Estatal,PARAJE LA JAULA,LA JAULA,DIAMANTE,GPS,"-60,60472","-31,82845643"
60413,Corrientes,ESCUELA Nº 33 DR.TOMAS LUIS POZZI,Estatal,CAMINO VECINAL Y RUTA PROVINCIAL Nº 119   1RA. SECCION PARAJE AERO CLUB,CURUZU CUATIA,CURUZU CUATIA,GPS,"-58,08930967","-29,77179336"
60416,Corrientes,ESCUELA PRIMARIA COMUN Nº 679,Estatal,PARAJE SAN MARTIN - 4TA SECCION,SAN MARTIN,GOYA,GPS,"-59,3481365","-29,5942151"
60418,Salta,17 DE AGOSTO EX N°191,Estatal,LA MORA-LOS BLANCOS-RIV.BANDA NORTE,LA MORA (FINCA),RIVADAVIA,GPS,"-62,91744634","-23,0405702"
60429,Santiago del Estero,ESCUELA N° 89 MANUEL DEL CASTAÑO,Estatal,INDEPENDENCIA Nº 726   MONTE REDONDO,MONTE REDONDO,CHOYA,GPS,"-64,98361297","-28,56411469"
60430,Santiago del Estero,ESCUELA N° 957 REMEDIOS ESCALADA DE SAN MARTIN,Estatal,LA RAMADA   LA RAMADA,LA RAMADA,FIGUEROA,GPS,"-63,69436","-27,52610066"
60431,Santiago del Estero,ESCUELA Nº 998,Estatal,SAN GERONIMO,SAN GERONIMO,LORETO,GPS,"-64,12109146","-28,42082914"
60432,La Rioja,ESC.N°216,Estatal,LA CONSULTA,LA CONSULTA,ROSARIO VERA PEÑALOZA,GPS,"-66,51871034","-31,62215551"
60433,La Rioja,ESC.N°016 JUAN RAMIREZ DE VELASCO,Estatal,VILLA CHEPES,CHEPES,ROSARIO VERA PEÑALOZA,GPS,"-66,58538478","-31,26140063"
60434,La Rioja,ESC.N°104,Estatal,LOS ALGARROBOS,LOS ALGARROBOS,GENERAL JUAN F QUIROGA,GPS,"-66,45290556","-30,93978653"
60436,Río Negro,ESCUELA PRIMARIA NRO.254 VALLE DE LOS ALAMOS,Estatal,,VALLE VERDE,GENERAL ROCA,GPS,"-68,03181051","-37,61588363"
60437,San Luis,ESC. N° 337 INDEPENDENCIA ARGENTINA,Estatal,LAS BARRANCAS,LAS BARRANCAS,GENERAL JUAN MARTIN DE PUEYRREDON,GPS,"-66,28479719","-33,63019101"
60438,Santa Fe,ESCUELA NRO 1092 11 DE SEPTIEMBRE,Estatal,ZONA RURAL - CAMPO BELLO NORTE,CAMPO BELLO NORTE,GENERAL OBLIGADO,GPS,"-59,31474905","-28,53929023"
60439,San Luis,ESCUELA  N° 38 GENERAL PABLO LUCERO,Estatal,SARMIENTO S/N,SAN JOSE DEL MORRO,GENERAL PEDERNERA,GPS,"-65,49155077","-33,21195213"
60440,Santa Fe,ESCUELA NRO 467 FLORENTINO AMEGHINO,Estatal,ZONA RURAL - CAMPO BONAZOLA,CAMPO BONAZOLA,GENERAL OBLIGADO,GPS,"-59,69184085","-28,79669348"
60442,Chaco,E.E.P. Nº  241 REPUBLICA DE MEXICO,Estatal,CIRC.VI-SE.A.MZ.37-PC.14-PJE.SAN CARLOS,SAN CARLOS,BERMEJO,GPS,"-58,66689282","-26,96006857"
60443,Salta,ESPAÑA EX N° 685,Estatal,BUENA VISTA - RUTA NACIONAL N° 40,BUENA VISTA,CACHI,GPS,"-66,0970212","-25,02048923"
60444,Tucumán,ESC. N° 390,Estatal,LA COSTA I,LA JUNTA,TAFI DEL VALLE,GPS,"-65,66896399","-26,86065565"
60445,San Juan,DOMINGO DE ORO,Estatal,MALVINAS ARGENTINAS S/N,TUPELI,25 DE MAYO,GPS,"-68,35678483","-31,83750243"
60449,La Rioja,ESC.N°052 NELDA RAMONA SANCHEZ,Estatal,PRINCIPAL S/N°,PASO SAN ISIDRO,CORONEL FELIPE VARELA,GPS,"-68,22884205","-29,47096064"
60450,La Rioja,ESC.N°135 JOSE ARMANDO QUIROGA SOAJE,Estatal,LA MARAVILLA,LA MARAVILLA,CORONEL FELIPE VARELA,GPS,"-68,24822982","-29,41784373"
60451,La Rioja,ESC.N°325 FRAY JUSTO SANTA MARIA DE ORO,Estatal,EL CONSUELO,EL CONSUELO,GENERAL BELGRANO,GPS,"-66,19081145","-30,76579719"
60452,La Rioja,ESC.N°180 ELVA ANGELA AGUILAR DE AGUILAR,Estatal,SAN JOSE,SAN JOSE,ROSARIO VERA PEÑALOZA,GPS,"-66,48500972","-31,6986339"
60453,La Rioja,ESC.N°100,Estatal,LA ISLA,LA ISLA,GENERAL OCAMPO,GPS,"-65,96163844","-31,23172793"
60455,Río Negro,ESCUELA PRIMARIA NRO.186 FRAY MAMERTO ESQUIÚ,Estatal,SECCION CHACRAS,COLONIA SANTA ROSA,CONESA,GPS,"-64,38112846","-40,10581006"
60456,Río Negro,ESCUELA PRIMARIA NRO. 77,Estatal,PROYECTO DE JORNADA EXTENDIDA SECCION CHACRAS,PASO PIEDRAS,AVELLANEDA,GPS,"-65,67082339","-39,3247744"
60457,Río Negro,ESCUELA PRIMARIA NRO. 67 SAN FRANCISCO DEL MONTE DE ORO,Estatal,"RUTA NACIONAL 250 KM. 19,50",MONTE BAGUAL,ADOLFO ALSINA,GPS,"-63,59953032","-40,5513143"
60458,Río Negro,ESCUELA PRIMARIA NRO. 34 PEDRO LUCERO,Estatal,PRIMEROS POBLADORES S/N  EEBA 27 CTRO. 03 CENS 24 CUI 591,DARWIN,AVELLANEDA,GPS,"-65,7388849","-39,20422823"
60461,Misiones,Aula Sat. Nº 01: ESC. Nº 774,Estatal,PARAJE LA BONITA,LA BONITA,GUARANI,APROXIMADA,"-54,1292","-27,0293"
60462,Corrientes,ESCUELA Nº 875 GRANADEROS DE SAN MARTIN,Estatal,RUTA PROVINCIAL N°49   PJE. SANTA ANA BONPLAND,SANTA ANA,PASO DE LOS LIBRES,GPS,"-57,43479912","-29,85899725"
60464,Formosa,ESC.PRIV.SAN JOSE OBRERO,Privado,EVA PERON Y TERCERA  SAN JOSE OBRERO B° SAN JOSE OBRERO - EVA PERON Y 3RA.,FORMOSA,FORMOSA,APROXIMADA,"-58,16703448","-26,19580559"
60465,Formosa,EPEP Nº379 SOBERANIA NACIONAL,Estatal,MANZANA Nª 46 -GOBERNADOR VILLAGI  Bª EVA PERON,FORMOSA,FORMOSA,APROXIMADA,"-58,15228622","-26,14361188"
60466,Formosa,EPEP Nº435 MARIA EVA DUARTE DE PERON,Estatal,EMILIO TOMAS B° EMILIO TOMAS,FORMOSA,FORMOSA,APROXIMADA,"-58,17915281","-26,16623464"
60467,Formosa,EPEP N° 217 ANEXO 1 (EX EPEP N° 56)TOMAS GODOY CRUZ,Estatal,ALBORADA Y PATAGONIA S/N LOTE 15 BIS LOTE 15 BIS- B°BERNARDINO RIVADAVIA,FORMOSA,FORMOSA,APROXIMADA,"-58,15217287","-26,21043212"
60475,Santiago del Estero,ESCUELA N° 1175,Estatal,EL SESENTA   EL SESENTA,EL 60,COPO,GPS,"-62,75696334","-25,78522726"
60476,Buenos Aires,ESCUELA PRIMARIA Nº8 FRANCISCO LAPRIDA,Estatal,RUTA 226 KM 16 S/N  LOMA ALTA,LOMA ALTA,GENERAL PUEYRREDON,GPS,"-57,69416606","-37,89670646"
60477,Córdoba,PADRE MIGUEL DE MILLA,Estatal,CALLE PUBLICA S/Nº  LA GUANACA,LA GUANACA,POCHO,GPS,"-65,65838","-31,49737613"
60478,Córdoba,ESCUELA GENERAL JOSE DE SAN MARTIN,Estatal,AVENIDA CURA BROCHERO 150 CENTRO SALSACATE,SALSACATE,POCHO,GPS,"-65,09016969","-31,31837172"
60479,Córdoba,ESCUELA FRAY JUSTO SANTA MARIA DE ORO,Estatal,MONSEÑOR LEAL ESQ. SARMIENTO S/Nº  SAN CARLOS MINAS,SAN CARLOS MINAS,MINAS,GPS,"-65,10020675","-31,17804657"
60481,Córdoba,JOSE MANUEL ESTRADA,Estatal,PASAJE PUBLICO 273  COLONIA LA TERCERA P/LAS ACEQUIAS,COLONIA LA TERCERA,RIO CUARTO,GPS,"-64,09603048","-33,29315768"
60482,Formosa,EPEP Nº531 GREGORIO MAIDANA,Estatal,ACC. A LA BOMBA   BARRIO EMISORA,LAS LOMITAS,PATIÑO,APROXIMADA,"-60,59482713","-24,69559536"
60483,Córdoba,JOSE MARMOL,Estatal,CALLE PUBLICA S/N  RIO SECO,RIO SECO,CRUZ DEL EJE,GPS,"-65,21310655","-30,8818874"
60484,Córdoba,ESCUELA ELPIDIO TORRES,Estatal,CALLE PUBLICA  S.M.A.T.A.,CORDOBA,CAPITAL,GPS,"-64,22252811","-31,45246554"
60488,Córdoba,ESCUELA SARGENTO CABRAL,Estatal,CALLE PUBLICA S/Nº  LA PUERTA P/RUTA PROV.74A,LA PUERTA,COLON,GPS,"-64,06718896","-31,16495027"
60496,La Rioja,ESC.N°408,Estatal,EL CARDON S/N° FALDEO DEL VELASCO SUR,LA RIOJA,CAPITAL,APROXIMADA,"-66,84646622","-29,41382405"
60497,Tucumán,ESC.ING. OSVALDO MANUEL COSTELLO,Estatal,PRINCIPAL S / Nº 0 Bº U.T.A.  A 200 MTS. DE DIAGONAL A TAFI VIEJO Bº 12 de Ju,TAFI VIEJO,TAFI VIEJO,APROXIMADA,"-65,25759292","-26,73699922"
60498,Misiones,ESC. Nº 881 (Ex Aula Sat. ESC. Nº 380),Estatal,BARRIO SANTISIMA TRINIDAD  SANTISIMA TRINIDAD BARRIO SANTISIMA TRINIDAD,SAN VICENTE,GUARANI,GPS,"-54,48061268","-26,98548387"
60499,Córdoba,DOMINGO FAUSTINO SARMIENTO,Estatal,Javier Garcia S/N  VILLA ROSARIO DEL SALADILLO P/LAS ARRIAS,VILLA ROSARIO DEL SALADILLO,TULUMBA,GPS,"-63,47462041","-30,43146232"
60500,Córdoba,ROQUE SAENZ PEÑA,Estatal,CALLE PUBLICA   LOS TALARES,LOS TALARES,POCHO,GPS,"-65,04402448","-31,40716302"
60501,Córdoba,LEOPOLDO LUGONES,Estatal,CALLE PUBLICA S/Nº  LAS JARILLAS,LAS JARILLAS,POCHO,GPS,"-65,6678018","-31,64137808"
60502,Córdoba,JOSE HERNANDEZ,Estatal,CALLE PUBLICA S/Nº  COLONIA MALBERTINA P/DEVOTO,"COLONIA MALBERTINA, KILOMETRO 531",SAN JUSTO,GPS,"-62,2202721","-31,38641999"
60503,Córdoba,DOMINGO FAUSTINO SARMIENTO,Estatal,CALLE PUBLICA S/Nº  EL QUEMADO,EL QUEMADO,POCHO,GPS,"-65,50483126","-31,44000399"
60504,Córdoba,JUANA AZURDUY DE PADILLA,Estatal,CALLE PUBLICA S/Nº  LOS PATAYES P/CNO. A MOLINARI,LOS PATAYES,CRUZ DEL EJE,GPS,"-64,85508134","-30,88076062"
60508,Córdoba,DOMINGO FAUSTINO SARMIENTO,Estatal,CALLE PUBLICA   ASSUNTA,ASSUNTA,JUAREZ CELMAN,GPS,"-63,22581986","-33,63205024"
60509,Córdoba,ESCUELA DR. JUAN MANUEL PEREYRA,Estatal,SAN MARTIN 626  BENGOLEA,BENGOLEA,JUAREZ CELMAN,GPS,"-63,66874116","-33,02575627"
60510,Córdoba,SARGENTO CABRAL,Estatal,CALLE PUBLICA S/Nº  COLONIA LAS MERCEDITAS P/BENGOLEA,COLONIA LAS MERCEDITAS,JUAREZ CELMAN,GPS,"-63,67833686","-33,15771373"
60513,Córdoba,JERONIMO CORTES,Estatal,CALLE PUBLICA S/Nº  GUASAPAMPA,GUASAPAMPA,MINAS,GPS,"-65,34106075","-31,08913566"
60514,Córdoba,CONGRESO DE TUCUMAN,Estatal,CALLE PUBLICA S/Nº  CAMPO SAN ROQUE P/LAS ARRIAS,CAMPO SAN ROQUE,TULUMBA,GPS,"-63,55344855","-30,46143103"
60515,Córdoba,ESCUELA CORNELIO SAAVEDRA,Estatal,CALLE PUBLICA S/Nº  VILLA CANDELARIA NORTE,VILLA CANDELARIA,RIO SECO,GPS,"-63,35523556","-29,8052366"
60516,Córdoba,ESCUELA GAUCHOS ARGENTINOS,Estatal,CALLE PUBLICA S/Nº  COLONIA EL MILAGRO ESTE P/DEVOTO,COLONIA EL MILAGRO ESTE,SAN JUSTO,GPS,"-62,34174837","-31,51907811"
60517,Córdoba,GENERAL ESTANISLAO LOPEZ,Estatal,CALLE PUBLICA S/Nº  COLONIA PALO LABRADO,COLONIA PALO LABRADO,SAN JUSTO,GPS,"-62,03481476","-31,05851274"
60519,Córdoba,BARTOLOME MITRE,Estatal,CALLE PUBLICA S/n?  LOS QUEBRACHOS,LOS QUEBRACHOS,COLON,GPS,"-63,84947","-31,01852108"
